"FIT ID","No.","Post Code","Technology","Installation","kW","Commission","Export","Tariff","Country","GO Region","Local Authority","Related ID","Generator Name"
" FIT00461623"," 1"," S60 "," Photovoltaic "," Domestic"," 0.5 "," 2013-09-04"," Deemed "," PV-N/0-4/04H-4 "," England"," Yorks & Humber "," Rotherham "," MCS-00514269-E ","  "
" FIT00461749"," 1"," UB3 "," Photovoltaic "," Domestic"," 0.5 "," 2013-06-10"," Deemed "," PV-N/0-4/04H-4 "," England"," London "," Hillingdon "," MCS-00495024-C ","  "
" FIT00463237"," 1"," S60 "," Photovoltaic "," Domestic"," 0.5 "," 2013-08-23"," Deemed "," PV-R/0-4/04H-3 "," England"," Yorks & Humber "," Rotherham "," MCS-00508645-Y ","  "
" FIT00463796"," 1"," SN15 "," Photovoltaic "," Domestic"," 0.5 "," 2012-12-12"," Deemed "," PV-N/0-4/04H-4 "," England"," South West "," Wiltshire "," MCS-00427390-X ","  "
" FIT00468609"," 1"," NE5 "," Photovoltaic "," Domestic"," 0.5 "," 2013-06-07"," Deemed "," PV-N/0-4/04H-1 "," England"," North East "," Newcastle upon Tyne "," MCS-00484012-I ","  "
" FIT00470046"," 1"," S60 "," Photovoltaic "," Domestic"," 0.5 "," 2013-08-20"," Deemed "," PV-N/0-4/04H-4 "," England"," Yorks & Humber "," Rotherham "," MCS-00507564-P ","  "
" FIT00471512"," 1"," NR3 "," Photovoltaic "," Domestic"," 0.5 "," 2013-10-28"," Deemed "," PV-N/0-4/04H-4 "," England"," East of England "," Norwich "," MCS-00545321-S ","  "
" FIT00471976"," 1"," TA13 "," Photovoltaic "," Domestic"," 0.5 "," 2013-03-01"," Deemed "," PV-N/0-4/04H-3 "," England"," South West "," South Somerset "," MCS-00447826-K ","  "
" FIT00477229"," 1"," UB3 "," Photovoltaic "," Domestic"," 0.5 "," 2013-08-14"," Deemed "," PV-N/0-4/04H-4 "," England"," London "," Hillingdon "," MCS-00506091-U ","  "
" FIT00479095"," 1"," GL18 "," Photovoltaic "," Domestic"," 0.5 "," 2013-07-29"," Deemed "," PV-R/0-4/04H-4 "," England"," South West "," Forest of Dean "," MCS-00502836-Y ","  "
" FIT00482534"," 1"," S60 "," Photovoltaic "," Domestic"," 0.5 "," 2013-12-17"," Deemed "," PV-R/0-4/04H-4 "," England"," Yorks & Humber "," Rotherham "," MCS-00563702-E ","  "
" FIT00482804"," 1"," S60 "," Photovoltaic "," Domestic"," 0.5 "," 2013-12-17"," Deemed "," PV-R/0-4/04M-4 "," England"," Yorks & Humber "," Rotherham "," MCS-00563707-W ","  "
" FIT00482833"," 1"," S60 "," Photovoltaic "," Domestic"," 0.5 "," 2013-12-17"," Deemed "," PV-N/0-4/04M-4 "," England"," Yorks & Humber "," Rotherham "," MCS-00563711-B ","  "
" FIT00482862"," 1"," S60 "," Photovoltaic "," Domestic"," 0.5 "," 2013-12-02"," Deemed "," PV-R/0-4/04M-4 "," England"," Yorks & Humber "," Rotherham "," MCS-00556648-A ","  "
" FIT00482876"," 1"," S60 "," Photovoltaic "," Domestic"," 0.5 "," 2013-12-02"," Deemed "," PV-N/0-4/04M-4 "," England"," Yorks & Humber "," Rotherham "," MCS-00556650-X ","  "
" FIT00483060"," 1"," S60 "," Photovoltaic "," Domestic"," 0.5 "," 2014-01-16"," Deemed "," PV-R/0-4/04M-4 "," England"," Yorks & Humber "," Rotherham "," MCS-00572338-L ","  "
" FIT00484641"," 1"," NN11 "," Photovoltaic "," Domestic"," 0.5 "," 2014-01-14"," Deemed "," PV-N/0-4/05M "," England"," East Midlands "," Daventry "," MCS-00607952-O ","  "
" FIT00484722"," 1"," NN11 "," Photovoltaic "," Domestic"," 0.5 "," 2013-08-28"," Deemed "," PV-N/0-4/05M "," England"," East Midlands "," Daventry "," MCS-00509578-G ","  "
" FIT00484743"," 1"," NN11 "," Photovoltaic "," Domestic"," 0.5 "," 2014-01-14"," Deemed "," PV-N/0-4/05M "," England"," East Midlands "," Daventry "," MCS-00607955-U ","  "
" FIT00485463"," 1"," S60 "," Photovoltaic "," Domestic"," 0.5 "," 2013-12-02"," Deemed "," PV-N/0-4/05H "," England"," Yorks & Humber "," Rotherham "," MCS-00556191-X ","  "
" FIT00485495"," 1"," CB11 "," Photovoltaic "," Domestic"," 0.5 "," 2013-07-01"," Deemed "," PV-N/0-4/05H "," England"," East of England "," Uttlesford "," MCS-00494095-R ","  "
" FIT00485888"," 1"," NN11 "," Photovoltaic "," Domestic"," 0.5 "," 2014-01-14"," Deemed "," PV-N/0-4/05M "," England"," East Midlands "," Daventry "," MCS-00607954-A ","  "
" FIT00485895"," 1"," NR3 "," Photovoltaic "," Domestic"," 0.5 "," 2013-10-29"," Deemed "," PV-N/0-4/04H-4 "," England"," East of England "," Norwich "," MCS-00545467-C ","  "
" FIT00486571"," 1"," PL9 "," Photovoltaic "," Domestic"," 0.5 "," 2014-01-15"," Deemed "," PV-R/0-4/05H "," England"," South West "," Plymouth "," MCS-00570277-X ","  "
" FIT00486944"," 1"," S60 "," Photovoltaic "," Domestic"," 0.5 "," 2014-03-14"," Deemed "," PV-R/0-4/05H "," England"," Yorks & Humber "," Rotherham "," MCS-00595023-A ","  "
" FIT00490726"," 1"," S60 "," Photovoltaic "," Domestic"," 0.5 "," 2013-03-08"," No Export "," PV-N/0-4/04H-4 "," England"," Yorks & Humber "," Rotherham "," MCS-00450745-E ","  "
" FIT00493471"," 1"," WR2 "," Photovoltaic "," Domestic"," 0.5 "," 2014-03-06"," Deemed "," PV-R/0-4/04H-4 "," England"," West Midlands "," Worcester "," MCS-00590625-V ","  "
" FIT00493912"," 1"," OX15 "," Photovoltaic "," Domestic"," 0.5 "," 2014-02-12"," Deemed "," PV-R/0-4/04H-4 "," England"," South East "," Cherwell "," MCS-00580080-K ","  "
" FIT00494005"," 1"," NR16 "," Photovoltaic "," Domestic"," 0.5 "," 2013-03-20"," Deemed "," PV-R/0-4/05H "," England"," East of England "," Breckland "," MCS-00454759-Y ","  "
" FIT00495523"," 1"," S60 "," Photovoltaic "," Domestic"," 0.5 "," 2013-12-02"," Deemed "," PV-R/0-4/05H "," England"," Yorks & Humber "," Rotherham "," MCS-00556188-C ","  "
" FIT00496545"," 1"," GL50 "," Photovoltaic "," Domestic"," 0.5 "," 2013-06-24"," Deemed "," PV-N/0-4/05H "," England"," South West "," Cheltenham "," MCS-00491343-U ","  "
" FIT00496769"," 1"," TN6 "," Photovoltaic "," Domestic"," 0.5 "," 2013-04-26"," Deemed "," PV-N/0-4/05H "," England"," South East "," Wealden "," MCS-00482758-P ","  "
" FIT00497190"," 1"," NR33 "," Photovoltaic "," Domestic"," 0.5 "," 2013-11-22"," Deemed "," PV-N/0-4/05H "," England"," East of England "," Waveney "," MCS-00552146-Y ","  "
" FIT00497347"," 1"," NR3 "," Photovoltaic "," Domestic"," 0.5 "," 2013-08-06"," Deemed "," PV-N/0-4/04H-4 "," England"," East of England "," Norwich "," MCS-00504302-S ","  "
" FIT00497989"," 1"," S60 "," Photovoltaic "," Domestic"," 0.5 "," 2014-01-27"," Deemed "," PV-R/0-4/05H-1 "," England"," Yorks & Humber "," Rotherham "," MCS-00574543-T ","  "
" FIT00498006"," 1"," B77 "," Photovoltaic "," Domestic"," 0.5 "," 2014-04-10"," Deemed "," PV-N/0-4/05H "," England"," West Midlands "," Tamworth "," MCS-00610602-D ","  "
" FIT00498514"," 1"," B45 "," Photovoltaic "," Domestic"," 0.5 "," 2011-12-09"," Deemed "," PV-R/0-4/04H-4 "," England"," West Midlands "," Birmingham "," MCS-00240390-W ","  "
" FIT00498605"," 1"," RM16 "," Photovoltaic "," Domestic"," 0.5 "," 2014-05-14"," Deemed "," PV-N/0-4/05H "," England"," East of England "," Thurrock "," MCS-00623263-P ","  "
" FIT00500461"," 1"," S60 "," Photovoltaic "," Domestic"," 0.5 "," 2013-12-17"," No Export "," PV-N/0-4/05H "," England"," Yorks & Humber "," Rotherham "," MCS-00564034-S ","  "
" FIT00500711"," 1"," S60 "," Photovoltaic "," Domestic"," 0.5 "," 2013-09-17"," No Export "," PV-R/0-4/05H "," England"," Yorks & Humber "," Rotherham "," MCS-00517877-C ","  "
" FIT00502128"," 1"," S60 "," Photovoltaic "," Domestic"," 0.5 "," 2013-10-23"," Deemed "," PV-N/0-4/05H "," England"," Yorks & Humber "," Rotherham "," MCS-00540972-Q ","  "
" FIT00502147"," 1"," BH22 "," Photovoltaic "," Domestic"," 0.5 "," 2012-10-26"," Deemed "," PV-R/0-4/05H "," England"," South West "," East Dorset "," MCS-00433712-U ","  "
" FIT00504126"," 1"," PL9 "," Photovoltaic "," Domestic"," 0.5 "," 2014-01-15"," Deemed "," PV-N/0-4/05H "," England"," South West "," Plymouth "," MCS-00570290-O ","  "
" FIT00504178"," 1"," NR25 "," Photovoltaic "," Domestic"," 0.5 "," 2014-06-27"," Deemed "," PV-N/0-4/05H "," England"," East of England "," North Norfolk "," MCS-00608074-Q ","  "
" FIT00504182"," 1"," GL18 "," Photovoltaic "," Domestic"," 0.5 "," 2013-12-20"," Deemed "," PV-N/0-4/05H "," England"," South West "," Forest of Dean "," MCS-00566259-I ","  "
" FIT00504455"," 1"," NN11 "," Photovoltaic "," Domestic"," 0.5 "," 2014-01-13"," Deemed "," PV-R/0-4/05H "," England"," East Midlands "," Daventry "," MCS-00607928-P ","  "
" FIT00504906"," 1"," SE23 "," Photovoltaic "," Domestic"," 0.5 "," 2014-01-22"," Deemed "," PV-N/0-4/05H "," England"," London "," Lewisham "," MCS-00573898-Y ","  "
" FIT00504939"," 1"," NN11 "," Photovoltaic "," Domestic"," 0.5 "," 2014-01-14"," Deemed "," PV-N/0-4/05M "," England"," East Midlands "," Daventry "," MCS-00607956-M ","  "
" FIT00508830"," 1"," SO21 "," Photovoltaic "," Domestic"," 0.5 "," 2014-01-05"," Deemed "," PV-R/0-4/04H-4 "," England"," South East "," Winchester "," MCS-00567260-D ","  "
" FIT00509835"," 1"," GL7 "," Photovoltaic "," Domestic"," 0.5 "," 2013-01-29"," Deemed "," PV-R/0-4/04H-4 "," England"," South West "," Cotswold "," MCS-00438214-Q ","  "
" FIT00511365"," 1"," SL6 "," Photovoltaic "," Domestic"," 0.5 "," 2014-04-01"," Deemed "," PV-N/0-4/05H "," England"," South East "," South Bucks "," MCS-00608487-Y ","  "
" FIT00511670"," 1"," TN6 "," Photovoltaic "," Domestic"," 0.5 "," 2013-09-05"," Deemed "," PV-N/0-4/05H-1 "," England"," South East "," Wealden "," MCS-00515974-F ","  "
" FIT00513697"," 1"," TR15 "," Photovoltaic "," Domestic"," 0.5 "," 2014-03-13"," Deemed "," PV-N/0-4/05H-1 "," England"," South West "," Cornwall "," MCS-00597552-E ","  "
" FIT00515261"," 1"," SO21 "," Photovoltaic "," Domestic"," 0.5 "," 2013-04-15"," Deemed "," PV-N/0-4/05H "," England"," South East "," Winchester "," MCS-00463884-N ","  "
" FIT00515879"," 1"," SE23 "," Photovoltaic "," Domestic"," 0.5 "," 2014-01-22"," Deemed "," PV-N/0-4/05H-1 "," England"," London "," Lewisham "," MCS-00573896-A ","  "
" FIT00516133"," 1"," S60 "," Photovoltaic "," Domestic"," 0.5 "," 2014-01-16"," Deemed "," PV-N/0-4/04M-4 "," England"," Yorks & Humber "," Rotherham "," MCS-00572337-P ","  "
" FIT00516927"," 1"," SE23 "," Photovoltaic "," Domestic"," 0.5 "," 2014-01-22"," Deemed "," PV-N/0-4/05H-1 "," England"," London "," Lewisham "," MCS-00573891-C ","  "
" FIT00518529"," 1"," EX2 "," Photovoltaic "," Domestic"," 0.5 "," 2014-05-02"," Deemed "," PV-N/0-4/05H-1 "," England"," South West "," Exeter "," MCS-00617698-Q ","  "
" FIT00518933"," 1"," RH16 "," Photovoltaic "," Domestic"," 0.5 "," 2012-08-21"," No Export "," PV-N/0-4/05H-1 "," England"," South East "," Mid Sussex "," MCS-00400419-G ","  "
" FIT00519766"," 1"," YO23 "," Photovoltaic "," Domestic"," 0.5 "," 2014-05-23"," Deemed "," PV-R/0-4/05H-1 "," England"," Yorks & Humber "," York "," MCS-00624701-O ","  "
" FIT00519789"," 1"," BH22 "," Photovoltaic "," Domestic"," 0.5 "," 2012-10-26"," Deemed "," PV-N/0-4/05H-1 "," England"," South West "," East Dorset "," MCS-00433732-N ","  "
" FIT00521722"," 1"," TQ13 "," Photovoltaic "," Domestic"," 0.5 "," 2013-06-20"," Deemed "," PV-N/0-4/05H-1 "," England"," South West "," Teignbridge "," MCS-00486965-V ","  "
" FIT00522455"," 1"," PL9 "," Photovoltaic "," Domestic"," 0.5 "," 2014-06-25"," Deemed "," PV-N/0-4/05H-1 "," England"," South West "," Plymouth "," MCS-00640447-P ","  "
" FIT00523027"," 1"," SG5 "," Photovoltaic "," Domestic"," 0.5 "," 2013-12-04"," Deemed "," PV-N/0-4/05H-1 "," England"," East of England "," Central Bedfordshire "," MCS-00560917-L ","  "
" FIT00524578"," 1"," CM12 "," Photovoltaic "," Domestic"," 0.5 "," 2013-12-13"," No Export "," PV-R/0-4/04H-4 "," England"," East of England "," Basildon "," MCS-00564002-X ","  "
" FIT00526808"," 1"," FK21 "," Photovoltaic "," Domestic"," 0.5 "," 2014-01-03"," Deemed "," PV-R/0-4/04M-4 "," Scotland"," N/A "," Stirling "," MCS-00568863-Q ","  "
" FIT00526814"," 1"," FK21 "," Photovoltaic "," Domestic"," 0.5 "," 2014-01-03"," Deemed "," PV-R/0-4/04M-4 "," Scotland"," N/A "," Stirling "," MCS-00568860-J ","  "
" FIT00526823"," 1"," FK21 "," Photovoltaic "," Domestic"," 0.5 "," 2014-01-03"," Deemed "," PV-R/0-4/04M-4 "," Scotland"," N/A "," Stirling "," MCS-00568866-P ","  "
" FIT00526828"," 1"," FK21 "," Photovoltaic "," Domestic"," 0.5 "," 2014-01-03"," Deemed "," PV-R/0-4/04M-4 "," Scotland"," N/A "," Stirling "," MCS-00568857-C ","  "
" FIT00526832"," 1"," FK21 "," Photovoltaic "," Domestic"," 0.5 "," 2014-01-03"," Deemed "," PV-R/0-4/04M-4 "," Scotland"," N/A "," Stirling "," MCS-00568850-V ","  "
" FIT00526836"," 1"," FK21 "," Photovoltaic "," Domestic"," 0.5 "," 2014-01-03"," Deemed "," PV-R/0-4/04M-4 "," Scotland"," N/A "," Stirling "," MCS-00568855-B ","  "
" FIT00526840"," 1"," FK21 "," Photovoltaic "," Domestic"," 0.5 "," 2014-01-03"," Deemed "," PV-R/0-4/04M-4 "," Scotland"," N/A "," Stirling "," MCS-00568859-Y ","  "
" FIT00526851"," 1"," FK21 "," Photovoltaic "," Domestic"," 0.5 "," 2014-01-03"," Deemed "," PV-R/0-4/04M-4 "," Scotland"," N/A "," Stirling "," MCS-00568840-C ","  "
" FIT00528023"," 1"," EX2 "," Photovoltaic "," Domestic"," 0.5 "," 2014-05-23"," Deemed "," PV-N/0-4/05H-2 "," England"," South West "," Exeter "," MCS-00625095-U ","  "
" FIT00529188"," 1"," BS6 "," Photovoltaic "," Domestic"," 0.5 "," 2014-04-11"," Deemed "," PV-N/0-4/05H-1 "," England"," South West "," Bristol, City of "," MCS-00611042-S ","  "
" FIT00531289"," 1"," SO21 "," Photovoltaic "," Domestic"," 0.5 "," 2013-12-18"," Deemed "," PV-N/0-4/05H "," England"," South East "," Winchester "," MCS-00565772-Q ","  "
" FIT00534714"," 1"," RM16 "," Photovoltaic "," Domestic"," 0.5 "," 2014-05-06"," Deemed "," PV-N/0-4/05H-1 "," England"," East of England "," Thurrock "," MCS-00621126-L ","  "
" FIT00536268"," 1"," RM16 "," Photovoltaic "," Domestic"," 0.5 "," 2014-08-20"," Deemed "," PV-N/0-4/05H-2 "," England"," East of England "," Thurrock "," MCS-00666833-N ","  "
" FIT00536678"," 1"," OX15 "," Photovoltaic "," Domestic"," 0.5 "," 2014-07-24"," Deemed "," PV-N/0-4/05H-1 "," England"," South East "," Cherwell "," MCS-00649740-J ","  "
" FIT00537211"," 1"," EX2 "," Photovoltaic "," Domestic"," 0.5 "," 2014-09-19"," Deemed "," PV-N/0-4/05H-2 "," England"," South West "," Exeter "," MCS-00675995-S ","  "
" FIT00537365"," 1"," S60 "," Photovoltaic "," Domestic"," 0.5 "," 2013-11-01"," Deemed "," PV-R/0-4/05H "," England"," Yorks & Humber "," Rotherham "," MCS-00546203-B ","  "
" FIT00538543"," 1"," RM16 "," Photovoltaic "," Domestic"," 0.5 "," 2014-05-06"," Deemed "," PV-R/0-4/05H-1 "," England"," East of England "," Thurrock "," MCS-00621138-Q ","  "
" FIT00539390"," 1"," S60 "," Photovoltaic "," Domestic"," 0.5 "," 2014-01-16"," Deemed "," PV-N/0-4/05H "," England"," Yorks & Humber "," Rotherham "," MCS-00572340-O ","  "
" FIT00540183"," 1"," UB3 "," Photovoltaic "," Domestic"," 0.5 "," 2013-07-24"," Deemed "," PV-N/0-4/05H-2 "," England"," London "," Hillingdon "," MCS-00502664-P ","  "
" FIT00540628"," 1"," GL7 "," Photovoltaic "," Domestic"," 0.5 "," 2013-01-29"," Deemed "," PV-R/0-4/04H-4 "," England"," South West "," Cotswold "," MCS-00438237-U ","  "
" FIT00541153"," 1"," TN23 "," Photovoltaic "," Domestic"," 0.5 "," 2014-02-07"," Deemed "," PV-N/0-4/05H-1 "," England"," South East "," Ashford "," MCS-00578845-B ","  "
" FIT00541242"," 1"," SA73 "," Photovoltaic "," Domestic"," 0.5 "," 2014-05-30"," Deemed "," PV-N/0-4/05M-1 "," Wales"," N/A "," Pembrokeshire "," MCS-00627588-Y ","  "
" FIT00541258"," 1"," SA73 "," Photovoltaic "," Domestic"," 0.5 "," 2014-06-17"," Deemed "," PV-N/0-4/05M-1 "," Wales"," N/A "," Pembrokeshire "," MCS-00634076-O ","  "
" FIT00541284"," 1"," SA73 "," Photovoltaic "," Domestic"," 0.5 "," 2014-06-17"," Deemed "," PV-N/0-4/05M-1 "," Wales"," N/A "," Pembrokeshire "," MCS-00634077-H ","  "
" FIT00541310"," 1"," SA73 "," Photovoltaic "," Domestic"," 0.5 "," 2014-06-17"," Deemed "," PV-N/0-4/05M-1 "," Wales"," N/A "," Pembrokeshire "," MCS-00634078-P ","  "
" FIT00541547"," 1"," SA73 "," Photovoltaic "," Commercial"," 0.5 "," 2014-07-31"," Deemed "," PV-N/0-4/05M-1 "," Wales"," N/A "," Pembrokeshire "," MCS-00653284-C ","  "
" FIT00541563"," 1"," SA73 "," Photovoltaic "," Commercial"," 0.5 "," 2014-05-30"," Deemed "," PV-N/0-4/05M-1 "," Wales"," N/A "," Pembrokeshire "," MCS-00627586-L ","  "
" FIT00541565"," 1"," SA73 "," Photovoltaic "," Commercial"," 0.5 "," 2014-05-30"," Deemed "," PV-N/0-4/05M-1 "," Wales"," N/A "," Pembrokeshire "," MCS-00627593-Y ","  "
" FIT00541566"," 1"," SA73 "," Photovoltaic "," Commercial"," 0.5 "," 2014-05-30"," Deemed "," PV-N/0-4/05M-1 "," Wales"," N/A "," Pembrokeshire "," MCS-00627591-G ","  "
" FIT00541568"," 1"," SA73 "," Photovoltaic "," Commercial"," 0.5 "," 2014-05-30"," Deemed "," PV-N/0-4/05M-1 "," Wales"," N/A "," Pembrokeshire "," MCS-00627587-L ","  "
" FIT00541569"," 1"," SA73 "," Photovoltaic "," Commercial"," 0.5 "," 2014-05-30"," Deemed "," PV-N/0-4/05M-1 "," Wales"," N/A "," Pembrokeshire "," MCS-00627590-R ","  "
" FIT00541570"," 1"," SA73 "," Photovoltaic "," Commercial"," 0.5 "," 2014-05-30"," Deemed "," PV-N/0-4/05M-1 "," Wales"," N/A "," Pembrokeshire "," MCS-00627589-B ","  "
" FIT00541571"," 1"," SA73 "," Photovoltaic "," Commercial"," 0.5 "," 2014-05-29"," Deemed "," PV-N/0-4/05M-1 "," Wales"," N/A "," Pembrokeshire "," MCS-00626582-E ","  "
" FIT00541573"," 1"," SA73 "," Photovoltaic "," Commercial"," 0.5 "," 2014-05-29"," Deemed "," PV-N/0-4/05M-1 "," Wales"," N/A "," Pembrokeshire "," MCS-00626575-X ","  "
" FIT00541575"," 1"," SA73 "," Photovoltaic "," Commercial"," 0.5 "," 2014-05-29"," Deemed "," PV-N/0-4/05M-1 "," Wales"," N/A "," Pembrokeshire "," MCS-00626591-H ","  "
" FIT00541579"," 1"," SA73 "," Photovoltaic "," Commercial"," 0.5 "," 2014-05-29"," Deemed "," PV-N/0-4/05M-1 "," Wales"," N/A "," Pembrokeshire "," MCS-00626570-W ","  "
" FIT00541962"," 1"," PE14 "," Photovoltaic "," Domestic"," 0.5 "," 2013-06-28"," Deemed "," PV-R/0-4/04H-2 "," England"," East of England "," Kings Lynn and West Norfolk "," MCS-00494517-A ","  "
" FIT00542288"," 1"," RG28 "," Photovoltaic "," Domestic"," 0.5 "," 2013-11-02"," Deemed "," PV-N/0-4/05H-2 "," England"," South East "," Basingstoke and Deane "," MCS-00543778-M ","  "
" FIT00542557"," 1"," AL1 "," Photovoltaic "," Domestic"," 0.5 "," 2014-08-06"," Deemed "," PV-N/0-4/05H-2 "," England"," East of England "," St Albans "," MCS-00661449-N ","  "
" FIT00542567"," 1"," AL1 "," Photovoltaic "," Domestic"," 0.5 "," 2014-08-06"," Deemed "," PV-N/0-4/05H-2 "," England"," East of England "," St Albans "," MCS-00661471-G ","  "
" FIT00542608"," 1"," SA73 "," Photovoltaic "," Domestic"," 0.5 "," 2014-05-30"," Deemed "," PV-N/0-4/05M-1 "," Wales"," N/A "," Pembrokeshire "," MCS-00627585-W ","  "
" FIT00542609"," 1"," AL1 "," Photovoltaic "," Domestic"," 0.5 "," 2014-08-06"," Deemed "," PV-N/0-4/05H-2 "," England"," East of England "," St Albans "," MCS-00661464-F ","  "
" FIT00543982"," 1"," CO8 "," Photovoltaic "," Domestic"," 0.5 "," 2014-10-31"," Deemed "," PV-R/0-4/05H-2 "," England"," East of England "," Braintree "," MCS-00697222-P ","  "
" FIT00544070"," 1"," S60 "," Photovoltaic "," Domestic"," 0.5 "," 2014-08-08"," Deemed "," PV-N/0-4/05H-2 "," England"," Yorks & Humber "," Rotherham "," MCS-00656569-I ","  "
" FIT00544534"," 1"," BR6 "," Photovoltaic "," Domestic"," 0.5 "," 2014-07-03"," Deemed "," PV-N/0-4/05H-2 "," England"," London "," Bromley "," MCS-00641812-N ","  "
" FIT00547409"," 1"," SA73 "," Photovoltaic "," Domestic"," 0.5 "," 2014-08-13"," Deemed "," PV-N/0-4/05M-1 "," Wales"," N/A "," Pembrokeshire "," MCS-00659045-C ","  "
" FIT00547890"," 1"," RM16 "," Photovoltaic "," Domestic"," 0.5 "," 2014-08-20"," Deemed "," PV-N/0-4/05H-2 "," England"," East of England "," Thurrock "," MCS-00666843-V ","  "
" FIT00548318"," 1"," AL1 "," Photovoltaic "," Domestic"," 0.5 "," 2014-08-06"," Deemed "," PV-N/0-4/05H-2 "," England"," East of England "," St Albans "," MCS-00709696-G ","  "
" FIT00548663"," 1"," SA73 "," Photovoltaic "," Domestic"," 0.5 "," 2014-07-31"," Deemed "," PV-N/0-4/05M-1 "," Wales"," N/A "," Pembrokeshire "," MCS-00653288-V ","  "
" FIT00548831"," 1"," GL2 "," Photovoltaic "," Domestic"," 0.5 "," 2012-05-28"," Deemed "," PV-R/0-4/05H-2 "," England"," South West "," Gloucester "," MCS-00370850-J ","  "
" FIT00550920"," 1"," S60 "," Photovoltaic "," Domestic"," 0.5 "," 2014-07-24"," Deemed "," PV-N/0-4/05H-2 "," England"," Yorks & Humber "," Rotherham "," MCS-00649397-F ","  "
" FIT00552055"," 1"," RG12 "," Photovoltaic "," Domestic"," 0.5 "," 2014-06-06"," Deemed "," PV-R/0-4/05H-1 "," England"," South East "," Bracknell Forest "," MCS-00630896-G ","  "
" FIT00552940"," 1"," BS6 "," Photovoltaic "," Domestic"," 0.5 "," 2014-04-11"," Deemed "," PV-R/0-4/05H-2 "," England"," South West "," Bristol, City of "," MCS-00611045-M ","  "
" FIT00553275"," 1"," TR15 "," Photovoltaic "," Domestic"," 0.5 "," 2013-11-25"," Deemed "," PV-R/0-4/05H-2 "," England"," South West "," Cornwall "," MCS-00553188-K ","  "
" FIT00553445"," 1"," WR5 "," Photovoltaic "," Domestic"," 0.5 "," 2012-08-15"," Deemed "," PV-N/0-4/05H-2 "," England"," West Midlands "," Wychavon "," MCS-00398795-T ","  "
" FIT00553899"," 1"," SA73 "," Photovoltaic "," Domestic"," 0.5 "," 2014-06-17"," Deemed "," PV-N/0-4/05M-1 "," Wales"," N/A "," Pembrokeshire "," MCS-00634079-Q ","  "
" FIT00553901"," 1"," SA73 "," Photovoltaic "," Domestic"," 0.5 "," 2014-08-13"," Deemed "," PV-N/0-4/05M-1 "," Wales"," N/A "," Pembrokeshire "," MCS-00659047-X ","  "
" FIT00554821"," 1"," S60 "," Photovoltaic "," Domestic"," 0.5 "," 2014-09-29"," Deemed "," PV-N/0-4/05H-2 "," England"," Yorks & Humber "," Rotherham "," MCS-00680209-U ","  "
" FIT00554827"," 1"," DN4 "," Photovoltaic "," Commercial"," 0.5 "," 2014-09-05"," Deemed "," PV-N/0-4/05M-2 "," England"," Yorks & Humber "," Doncaster "," MCS-00672751-Y ","  "
" FIT00555019"," 1"," CM1 "," Photovoltaic "," Domestic"," 0.5 "," 2013-11-27"," Deemed "," PV-N/0-4/05H-2 "," England"," East of England "," Chelmsford "," MCS-00559757-V ","  "
" FIT00555925"," 1"," GL7 "," Photovoltaic "," Domestic"," 0.5 "," 2013-01-29"," Deemed "," PV-N/0-4/05H-1 "," England"," South West "," Cotswold "," MCS-00438218-E ","  "
" FIT00556589"," 1"," NE5 "," Photovoltaic "," Domestic"," 0.5 "," 2013-06-07"," Deemed "," PV-N/0-4/04H-2 "," England"," North East "," Newcastle upon Tyne "," MCS-00484007-S ","  "
" FIT00560354"," 1"," BH15 "," Photovoltaic "," Domestic"," 0.5 "," 2014-08-20"," Deemed "," PV-R/0-4/05H-2 "," England"," South West "," Poole "," MCS-00662881-N ","  "
" FIT00561831"," 1"," PO13 "," Photovoltaic "," Domestic"," 0.5 "," 2014-10-21"," Deemed "," PV-N/0-4/05H-2 "," England"," South East "," Gosport "," MCS-00691978-F ","  "
" FIT00562318"," 1"," BH22 "," Photovoltaic "," Domestic"," 0.5 "," 2012-10-26"," Deemed "," PV-R/0-4/05H-1 "," England"," South West "," East Dorset "," MCS-00433730-L ","  "
" FIT00563034"," 1"," S60 "," Photovoltaic "," Domestic"," 0.5 "," 2014-09-22"," Deemed "," PV-N/0-4/05H-2 "," England"," Yorks & Humber "," Rotherham "," MCS-00676622-P ","  "
" FIT00563134"," 1"," NR3 "," Photovoltaic "," Domestic"," 0.5 "," 2014-10-06"," Deemed "," PV-N/0-4/05H-3 "," England"," East of England "," Norwich "," MCS-00683357-O ","  "
" FIT00564553"," 1"," BH22 "," Photovoltaic "," Domestic"," 0.5 "," 2012-10-26"," Deemed "," PV-R/0-4/05H-1 "," England"," South West "," East Dorset "," MCS-00433735-A ","  "
" FIT00567094"," 1"," TR15 "," Photovoltaic "," Domestic"," 0.5 "," 2014-11-06"," Deemed "," PV-N/0-4/05H-2 "," England"," South West "," Cornwall "," MCS-00701039-G ","  "
" FIT00567655"," 1"," SW17 "," Photovoltaic "," Domestic"," 0.5 "," 2013-09-18"," Deemed "," PV-N/0-4/05H-3 "," England"," London "," Wandsworth "," MCS-00518108-B ","  "
" FIT00567736"," 1"," TR15 "," Photovoltaic "," Domestic"," 0.5 "," 2014-03-13"," Deemed "," PV-N/0-4/05H-2 "," England"," South West "," Cornwall "," MCS-00597539-D ","  "
